DATAH	Record	Date	Time	INPUT3	CHK	
DATA	0012101	2023-11-01	12:45:42	0.0043877	241
DATA	0012102	2023-11-01	12:45:42	0.0000	 69
DATA	0012103	2023-11-01	12:45:42	0.0037123	230
DATA	0012104	2023-11-01	12:45:42	0.0000	 71
DATA	0012105	2023-11-01	12:45:42	0.010467	186
DATA	0012106	2023-11-01	12:45:42	0.0000	 73
DATA	0012107	2023-11-01	12:45:42	0.0000	 74
DATA	0012108	2023-11-01	12:45:42	0.0070896	249
DATA	0012109	2023-11-01	12:45:42	0.010017	181
DATA	0012110	2023-11-01	12:45:42	0.0086657	244
DATA	0012111	2023-11-01	12:45:42	0.0000	 69
DATA	0012112	2023-11-01	12:45:42	0.0000	 70
DATA	0012113	2023-11-01	12:45:42	0.010692	185
DATA	0012114	2023-11-01	12:45:42	0.0041626	235
DATA	0012115	2023-11-01	12:45:42	0.0050632	233
DATA	0012116	2023-11-01	12:45:42	0.011142	179
DATA	0012117	2023-11-01	12:45:42	0.010917	189
DATA	0012118	2023-11-01	12:45:42	0.0000	 76
DATA	0012119	2023-11-01	12:45:42	0.0070896	251
DATA	0012120	2023-11-01	12:45:42	0.0034871	236
DATA	0012121	2023-11-01	12:45:42	0.0000	 70
DATA	0012122	2023-11-01	12:45:42	0.0000	 71
DATA	0012123	2023-11-01	12:45:42	0.010692	186
DATA	0012124	2023-11-01	12:45:42	0.0000	 73
DATA	0012125	2023-11-01	12:45:42	0.010242	179
DATA	0012126	2023-11-01	12:45:42	0.0000	 75
DATA	0012127	2023-11-01	12:45:42	0.0066393	247
DATA	0012128	2023-11-01	12:45:42	0.0000	 77
DATA	0012129	2023-11-01	12:45:42	0.0075399	255
DATA	0012130	2023-11-01	12:45:42	0.0000	 70
DATA	0012131	2023-11-01	12:45:42	0.0000	 71
DATA	0012132	2023-11-01	12:45:42	0.0000	 72
DATA	0012133	2023-11-01	12:45:42	0.0014607	235
DATA	0012134	2023-11-01	12:45:42	0.0097915	249
DATA	0012135	2023-11-01	12:45:42	0.011142	180
DATA	0012136	2023-11-01	12:45:42	0.0000	 76
DATA	0012137	2023-11-01	12:45:42	0.0082154	241
DATA	0012138	2023-11-01	12:45:42	0.0079902	249
DATA	0012139	2023-11-01	12:45:42	0.0079902	250
DATA	0012140	2023-11-01	12:45:42	0.0066393	242
DATA	0012141	2023-11-01	12:45:42	0.0091160	233
DATA	0012142	2023-11-01	12:45:42	0.010017	178
DATA	0012143	2023-11-01	12:45:42	0.0093412	237
DATA	0012144	2023-11-01	12:45:42	0.0043877	248
DATA	0012145	2023-11-01	12:45:42	0.0059638	251
DATA	0012146	2023-11-01	12:45:42	0.0000	 77
DATA	0012147	2023-11-01	12:45:42	0.0086657	254
DATA	0012148	2023-11-01	12:45:42	0.0000	 79
DATA	0012149	2023-11-01	12:45:42	0.0000	 80
DATA	0012150	2023-11-01	12:45:42	0.0086657	248
DATA	0012151	2023-11-01	12:45:42	0.010017	178
DATA	0012152	2023-11-01	12:45:42	0.0048381	242
DATA	0012153	2023-11-01	12:45:42	0.0088909	253
DATA	0012154	2023-11-01	12:45:42	0.0000	 76
DATA	0012155	2023-11-01	12:45:42	0.00078524	 39
DATA	0012156	2023-11-01	12:45:42	0.0000	 78
DATA	0012157	2023-11-01	12:45:42	0.0095663	252
DATA	0012158	2023-11-01	12:45:42	0.0088909	  2
DATA	0012159	2023-11-01	12:45:42	0.0061890	249
DATA	0012160	2023-11-01	12:45:42	0.0093412	236
DATA	0012161	2023-11-01	12:45:42	0.0093412	237
DATA	0012162	2023-11-01	12:45:42	0.0084406	241
DATA	0012163	2023-11-01	12:45:42	0.0010104	226
DATA	0012164	2023-11-01	12:45:42	0.0068645	250
DATA	0012165	2023-11-01	12:45:42	0.0019110	234
DATA	0012166	2023-11-01	12:45:42	0.0000	 79
DATA	0012167	2023-11-01	12:45:42	0.010017	185
DATA	0012168	2023-11-01	12:45:42	0.0091160	242
DATA	0012169	2023-11-01	12:45:42	0.0097915	  1
DATA	0012170	2023-11-01	12:45:42	0.0088909	252
DATA	0012171	2023-11-01	12:45:42	0.011368	190
DATA	0012172	2023-11-01	12:45:42	0.0059638	251
DATA	0012173	2023-11-01	12:45:42	0.0068645	250
DATA	0012174	2023-11-01	12:45:42	0.0000	 78
DATA	0012175	2023-11-01	12:45:42	0.0000	 79
DATA	0012176	2023-11-01	12:45:42	0.0046129	246
DATA	0012177	2023-11-01	12:45:42	0.0000	 81
DATA	0012178	2023-11-01	12:45:42	0.0021362	240
DATA	0012179	2023-11-01	12:45:42	0.0064142	244
DATA	0012180	2023-11-01	12:45:42	0.00010977	 35
DATA	0012181	2023-11-01	12:45:42	0.0048381	244
DATA	0012182	2023-11-01	12:45:42	0.0073148	244
DATA	0012183	2023-11-01	12:45:42	0.0000	 78
DATA	0012184	2023-11-01	12:45:42	0.0000	 79
DATA	0012185	2023-11-01	12:45:42	0.0000	 80
DATA	0012186	2023-11-01	12:45:42	0.0000	 81
DATA	0012187	2023-11-01	12:45:42	0.0000	 82
DATA	0012188	2023-11-01	12:45:42	0.0066393	254
DATA	0012189	2023-11-01	12:45:42	0.0093412	247
DATA	0012190	2023-11-01	12:45:42	0.0050632	236
DATA	0012191	2023-11-01	12:45:42	0.0077651	247
DATA	0012192	2023-11-01	12:45:42	0.0000	 78
DATA	0012193	2023-11-01	12:45:42	0.00056009	 35
DATA	0012194	2023-11-01	12:45:42	0.0000	 80
DATA	0012195	2023-11-01	12:45:42	0.0095663	254
DATA	0012196	2023-11-01	12:45:42	0.0095663	255
DATA	0012197	2023-11-01	12:45:42	0.0043877	  0
DATA	0012198	2023-11-01	12:45:42	0.0052884	255
DATA	0012199	2023-11-01	12:45:42	0.0000	 85
DATA	0012200	2023-11-01	12:45:42	0.0084406	234
DATA	0012201	2023-11-01	12:45:42	0.0084406	235
DATA	0012202	2023-11-01	12:45:42	0.0084406	236
DATA	0012203	2023-11-01	12:45:42	0.0088909	249
DATA	0012204	2023-11-01	12:45:42	0.0055135	235
DATA	0012205	2023-11-01	12:45:42	0.0000	 73
DATA	0012206	2023-11-01	12:45:42	0.0000	 74
DATA	0012207	2023-11-01	12:45:42	0.0000	 75
DATA	0012208	2023-11-01	12:45:42	0.0014607	238
DATA	0012209	2023-11-01	12:45:42	0.010242	182
DATA	0012210	2023-11-01	12:45:42	0.00033493	 27
DATA	0012211	2023-11-01	12:45:42	0.0082154	234
DATA	0012212	2023-11-01	12:45:42	0.0000	 71
DATA	0012213	2023-11-01	12:45:42	0.0000	 72
DATA	0012214	2023-11-01	12:45:42	0.0000	 73
DATA	0012215	2023-11-01	12:45:42	0.0000	 74
DATA	0012216	2023-11-01	12:45:42	0.00033493	 33
DATA	0012217	2023-11-01	12:45:42	0.0019110	232
DATA	0012218	2023-11-01	12:45:42	0.010467	191
DATA	0012219	2023-11-01	12:45:42	0.0000	 78
DATA	0012220	2023-11-01	12:45:42	0.0000	 70
DATA	0012221	2023-11-01	12:45:42	0.0000	 71
DATA	0012222	2023-11-01	12:45:42	0.0000	 72
DATA	0012223	2023-11-01	12:45:42	0.0070896	247
DATA	0012224	2023-11-01	12:45:42	0.0082154	238
DATA	0012225	2023-11-01	12:45:42	0.0066393	246
DATA	0012226	2023-11-01	12:45:42	0.0000	 76
DATA	0012227	2023-11-01	12:45:42	0.0068645	250
DATA	0012228	2023-11-01	12:45:42	0.0088909	  0
DATA	0012229	2023-11-01	12:45:42	0.0084406	245
DATA	0012230	2023-11-01	12:45:42	0.0000	 71
DATA	0012231	2023-11-01	12:45:42	0.0000	 72
DATA	0012232	2023-11-01	12:45:42	0.0000	 73
DATA	0012233	2023-11-01	12:45:42	0.0048381	242
DATA	0012234	2023-11-01	12:45:42	0.0066393	246
DATA	0012235	2023-11-01	12:45:42	0.0000	 76
DATA	0012236	2023-11-01	12:45:42	0.0073148	244
DATA	0012237	2023-11-01	12:45:42	0.0093412	241
DATA	0012238	2023-11-01	12:45:42	0.0086657	255
DATA	0012239	2023-11-01	12:45:42	0.0052884	251
DATA	0012240	2023-11-01	12:45:42	0.0000	 72
DATA	0012241	2023-11-01	12:45:42	0.0055135	236
DATA	0012242	2023-11-01	12:45:42	0.0000	 74
DATA	0012243	2023-11-01	12:45:42	0.0079902	246
DATA	0012244	2023-11-01	12:45:42	0.0046129	242
DATA	0012245	2023-11-01	12:45:42	0.0064142	238
DATA	0012246	2023-11-01	12:45:42	0.0066393	249
DATA	0012247	2023-11-01	12:45:42	0.0079902	250
DATA	0012248	2023-11-01	12:45:42	0.0000	 80
DATA	0012249	2023-11-01	12:45:42	0.0088909	  3
DATA	0012250	2023-11-01	12:45:42	0.0023613	232
DATA	0012251	2023-11-01	12:45:42	0.0077651	244
DATA	0012252	2023-11-01	12:45:42	0.0000	 75
DATA	0012253	2023-11-01	12:45:42	0.0000	 76
DATA	0012254	2023-11-01	12:45:42	0.0086657	253
DATA	0012255	2023-11-01	12:45:42	0.0068645	251
DATA	0012256	2023-11-01	12:45:42	0.0084406	245
DATA	0012257	2023-11-01	12:45:42	0.0012356	241
DATA	0012258	2023-11-01	12:45:42	0.0000	 81
DATA	0012259	2023-11-01	12:45:42	0.0034871	249
DATA	0012260	2023-11-01	12:45:42	0.0068645	247
DATA	0012261	2023-11-01	12:45:42	0.0086657	251
DATA	0012262	2023-11-01	12:45:42	0.0093412	239
DATA	0012263	2023-11-01	12:45:42	0.0000	 77
DATA	0012264	2023-11-01	12:45:42	0.0000	 78
DATA	0012265	2023-11-01	12:45:42	0.0000	 79
DATA	0012266	2023-11-01	12:45:42	0.0021362	238
DATA	0012267	2023-11-01	12:45:42	0.0016859	254
DATA	0012268	2023-11-01	12:45:42	0.0052884	253
DATA	0012269	2023-11-01	12:45:42	0.0016859	  0
DATA	0012270	2023-11-01	12:45:42	0.0000	 75
DATA	0012271	2023-11-01	12:45:42	0.0034871	243
DATA	0012272	2023-11-01	12:45:42	0.0091160	238
DATA	0012273	2023-11-01	12:45:42	0.0086657	254
DATA	0012274	2023-11-01	12:45:42	0.0097915	254
DATA	0012275	2023-11-01	12:45:42	0.0000	 80
DATA	0012276	2023-11-01	12:45:42	0.0055135	244
DATA	0012277	2023-11-01	12:45:42	0.0000	 82
DATA	0012278	2023-11-01	12:45:42	0.0079902	254
DATA	0012279	2023-11-01	12:45:42	0.0000	 84
DATA	0012280	2023-11-01	12:45:42	0.0068645	249
DATA	0012281	2023-11-01	12:45:42	0.010017	182
DATA	0012282	2023-11-01	12:45:42	0.0000	 78
DATA	0012283	2023-11-01	12:45:42	0.0079902	250
DATA	0012284	2023-11-01	12:45:42	0.0046129	246
DATA	0012285	2023-11-01	12:45:42	0.0034871	248
DATA	0012286	2023-11-01	12:45:42	0.0082154	246
DATA	0012287	2023-11-01	12:45:42	0.0093412	246
DATA	0012288	2023-11-01	12:45:42	0.0068645	  1
DATA	0012289	2023-11-01	12:45:42	0.0000	 85
DATA	0012290	2023-11-01	12:45:42	0.0095663	250
DATA	0012291	2023-11-01	12:45:42	0.0000	 78
DATA	0012292	2023-11-01	12:45:42	0.010467	193
DATA	0012293	2023-11-01	12:45:42	0.0084406	246
DATA	0012294	2023-11-01	12:45:42	0.0000	 81
DATA	0012295	2023-11-01	12:45:42	0.0012356	243
DATA	0012296	2023-11-01	12:45:42	0.0052884	254
DATA	0012297	2023-11-01	12:45:42	0.0095663	  1
DATA	0012298	2023-11-01	12:45:42	0.0000	 85
DATA	0012299	2023-11-01	12:45:42	0.0000	 86
DATA	0012300	2023-11-01	12:45:42	0.0077651	239
DATA	0012301	2023-11-01	12:45:42	0.0034871	237
DATA	0012302	2023-11-01	12:45:42	0.0084406	237
DATA	0012303	2023-11-01	12:45:42	0.0061890	240
DATA	0012304	2023-11-01	12:45:42	0.0073148	240
DATA	0012305	2023-11-01	12:45:42	0.0000	 74
DATA	0012306	2023-11-01	12:45:42	0.0075399	252
DATA	0012307	2023-11-01	12:45:42	0.0082154	240
DATA	0012308	2023-11-01	12:45:42	0.0034871	244
DATA	0012309	2023-11-01	12:45:42	0.0000	 78
DATA	0012310	2023-11-01	12:45:42	0.0050632	230
DATA	0012311	2023-11-01	12:45:42	0.0091160	232
DATA	0012312	2023-11-01	12:45:42	0.0037123	232
DATA	0012313	2023-11-01	12:45:42	0.0075399	250
DATA	0012314	2023-11-01	12:45:42	0.0016859	247
DATA	0012315	2023-11-01	12:45:42	0.0061890	243
DATA	0012316	2023-11-01	12:45:42	0.0043877	249
DATA	0012317	2023-11-01	12:45:42	0.0000	 77
DATA	0012318	2023-11-01	12:45:42	0.0073148	245
DATA	0012319	2023-11-01	12:45:42	0.0012356	240
DATA	0012320	2023-11-01	12:45:42	0.0095663	244
DATA	0012321	2023-11-01	12:45:42	0.0000	 72
DATA	0012322	2023-11-01	12:45:42	0.0086657	249
DATA	0012323	2023-11-01	12:45:42	0.0000	 74
DATA	0012324	2023-11-01	12:45:42	0.0061890	243
DATA	0012325	2023-11-01	12:45:42	0.0079902	247
DATA	0012326	2023-11-01	12:45:42	0.0043877	250
DATA	0012327	2023-11-01	12:45:42	0.0039374	248
DATA	0012328	2023-11-01	12:45:42	0.0079902	250
DATA	0012329	2023-11-01	12:45:42	0.0041626	243
DATA	0012330	2023-11-01	12:45:42	0.0097915	247
DATA	0012331	2023-11-01	12:45:42	0.0019110	229
DATA	0012332	2023-11-01	12:45:42	0.0079902	245
DATA	0012333	2023-11-01	12:45:42	0.0000	 75
DATA	0012334	2023-11-01	12:45:42	0.0046129	242
DATA	0012335	2023-11-01	12:45:42	0.0000	 77
DATA	0012336	2023-11-01	12:45:42	0.0034871	245
DATA	0012337	2023-11-01	12:45:42	0.0000	 79
DATA	0012338	2023-11-01	12:45:42	0.0073148	247
DATA	0012339	2023-11-01	12:45:42	0.0066393	252
DATA	0012340	2023-11-01	12:45:42	0.0000	 73
DATA	0012341	2023-11-01	12:45:42	0.0048381	242
DATA	0012342	2023-11-01	12:45:42	0.0000	 75
DATA	0012343	2023-11-01	12:45:42	0.0082154	240
DATA	0012344	2023-11-01	12:45:42	0.0093412	240
DATA	0012345	2023-11-01	12:45:42	0.0084406	244
DATA	0012346	2023-11-01	12:45:42	0.0000	 79
DATA	0012347	2023-11-01	12:45:42	0.0088909	  2
DATA	0012348	2023-11-01	12:45:42	0.0057387	255
DATA	0012349	2023-11-01	12:45:42	0.0073148	249
DATA	0012350	2023-11-01	12:45:42	0.0000	 74
DATA	0012351	2023-11-01	12:45:42	0.0086657	251
DATA	0012352	2023-11-01	12:45:42	0.0079902	247
DATA	0012353	2023-11-01	12:45:42	0.0000	 77
DATA	0012354	2023-11-01	12:45:42	0.0084406	244
DATA	0012355	2023-11-01	12:45:42	0.0041626	242
DATA	0012356	2023-11-01	12:45:42	0.0025865	250
DATA	0012357	2023-11-01	12:45:42	0.0041626	244
DATA	0012358	2023-11-01	12:45:42	0.0061890	250
DATA	0012359	2023-11-01	12:45:42	0.0093412	246
DATA	0012360	2023-11-01	12:45:42	0.0000	 75
DATA	0012361	2023-11-01	12:45:42	0.0061890	244
DATA	0012362	2023-11-01	12:45:42	0.0082154	241
DATA	0012363	2023-11-01	12:45:42	0.0000	 78
DATA	0012364	2023-11-01	12:45:42	0.0000	 79
DATA	0012365	2023-11-01	12:45:42	0.0025865	250
DATA	0012366	2023-11-01	12:45:42	0.0066393	252
DATA	0012367	2023-11-01	12:45:42	0.0097915	  1
DATA	0012368	2023-11-01	12:45:42	0.0048381	251
DATA	0012369	2023-11-01	12:45:42	0.0050632	244
DATA	0012370	2023-11-01	12:45:42	0.0075399	253
DATA	0012371	2023-11-01	12:45:42	0.0057387	251
DATA	0012372	2023-11-01	12:45:42	0.0000	 78
DATA	0012373	2023-11-01	12:45:42	0.0000	 79
DATA	0012374	2023-11-01	12:45:42	0.0021362	238
DATA	0012375	2023-11-01	12:45:42	0.0046129	247
DATA	0012376	2023-11-01	12:45:42	0.0073148	249
DATA	0012377	2023-11-01	12:45:42	0.0086657	  3
DATA	0012378	2023-11-01	12:45:42	0.0014607	246
DATA	0012379	2023-11-01	12:45:42	0.0000	 85
DATA	0012380	2023-11-01	12:45:42	0.0000	 77
DATA	0012381	2023-11-01	12:45:42	0.0079902	249
DATA	0012382	2023-11-01	12:45:42	0.0000	 79
DATA	0012383	2023-11-01	12:45:42	0.0061890	248
DATA	0012384	2023-11-01	12:45:42	0.0043877	254
DATA	0012385	2023-11-01	12:45:42	0.0052884	253
DATA	0012386	2023-11-01	12:45:42	0.0000	 83
DATA	0012387	2023-11-01	12:45:42	0.0070896	  2
DATA	0012388	2023-11-01	12:45:42	0.0070896	  3
DATA	0012389	2023-11-01	12:45:42	0.0093412	249
DATA	0012390	2023-11-01	12:45:42	0.0086657	254
DATA	0012391	2023-11-01	12:45:42	0.0000	 79
DATA	0012392	2023-11-01	12:45:42	0.0073148	247
DATA	0012393	2023-11-01	12:45:42	0.0064142	242
DATA	0012394	2023-11-01	12:45:42	0.0000	 82
DATA	0012395	2023-11-01	12:45:42	0.0000	 83
DATA	0012396	2023-11-01	12:45:42	0.0068645	  1
DATA	0012397	2023-11-01	12:45:42	0.0000	 85
DATA	0012398	2023-11-01	12:45:42	0.0000	 86
DATA	0012399	2023-11-01	12:45:42	0.0070896	  5
DATA	0012400	2023-11-01	12:45:42	0.0000	 70
DATA	0012401	2023-11-01	12:45:42	0.0055135	234
DATA	0012402	2023-11-01	12:45:42	0.0000	 72
DATA	0012403	2023-11-01	12:45:42	0.0059638	248
DATA	0012404	2023-11-01	12:45:42	0.0050632	234
DATA	0012405	2023-11-01	12:45:42	0.0066393	246
DATA	0012406	2023-11-01	12:45:42	0.0086657	252
DATA	0012407	2023-11-01	12:45:42	0.0046129	243
DATA	0012408	2023-11-01	12:45:42	0.0079902	249
DATA	0012409	2023-11-01	12:45:42	0.0079902	250
DATA	0012410	2023-11-01	12:45:42	0.0075399	248
DATA	0012411	2023-11-01	12:45:42	0.0000	 72
DATA	0012412	2023-11-01	12:45:42	0.0000	 73
DATA	0012413	2023-11-01	12:45:42	0.0068645	247
DATA	0012414	2023-11-01	12:45:42	0.0048381	243
DATA	0012415	2023-11-01	12:45:42	0.0082154	240
DATA	0012416	2023-11-01	12:45:42	0.0039374	247
DATA	0012417	2023-11-01	12:45:42	0.0086657	254
DATA	0012418	2023-11-01	12:45:42	0.0059638	254
DATA	0012419	2023-11-01	12:45:42	0.0016859	253
DATA	0012420	2023-11-01	12:45:42	0.010242	177
DATA	0012421	2023-11-01	12:45:42	0.0000	 73
DATA	0012422	2023-11-01	12:45:42	0.0025865	244
DATA	0012423	2023-11-01	12:45:42	0.0073148	242
DATA	0012424	2023-11-01	12:45:42	0.0064142	237
DATA	0012425	2023-11-01	12:45:42	0.0000	 77
DATA	0012426	2023-11-01	12:45:42	0.0000	 78
DATA	0012427	2023-11-01	12:45:42	0.0075399	  0
DATA	0012428	2023-11-01	12:45:42	0.0000	 80
DATA	0012429	2023-11-01	12:45:42	0.0030368	245
DATA	0012430	2023-11-01	12:45:42	0.0000	 73
DATA	0012431	2023-11-01	12:45:42	0.0019110	230
DATA	0012432	2023-11-01	12:45:42	0.0077651	245
DATA	0012433	2023-11-01	12:45:42	0.0028117	239
DATA	0012434	2023-11-01	12:45:42	0.0082154	241
DATA	0012435	2023-11-01	12:45:42	0.0093412	241
DATA	0012436	2023-11-01	12:45:42	0.0014607	241
DATA	0012437	2023-11-01	12:45:42	0.00010977	 40
DATA	0012438	2023-11-01	12:45:42	0.0000	 81
DATA	0012439	2023-11-01	12:45:42	0.0023613	241
DATA	0012440	2023-11-01	12:45:42	0.0073148	241
DATA	0012441	2023-11-01	12:45:42	0.00078524	 37
DATA	0012442	2023-11-01	12:45:42	0.0025865	246
DATA	0012443	2023-11-01	12:45:42	0.0012356	238
DATA	0012444	2023-11-01	12:45:42	0.0050632	238
DATA	0012445	2023-11-01	12:45:42	0.0066393	250
DATA	0012446	2023-11-01	12:45:42	0.0000	 80
DATA	0012447	2023-11-01	12:45:42	0.0052884	252
DATA	0012448	2023-11-01	12:45:42	0.0075399	  3
DATA	0012449	2023-11-01	12:45:42	0.0070896	  1
DATA	0012450	2023-11-01	12:45:42	0.0000	 75
DATA	0012451	2023-11-01	12:45:42	0.0030368	240
DATA	0012452	2023-11-01	12:45:42	0.0052884	248
DATA	0012453	2023-11-01	12:45:42	0.0075399	255
DATA	0012454	2023-11-01	12:45:42	0.010017	184
DATA	0012455	2023-11-01	12:45:42	0.0000	 80
DATA	0012456	2023-11-01	12:45:42	0.0000	 81
DATA	0012457	2023-11-01	12:45:42	0.0066393	253
DATA	0012458	2023-11-01	12:45:42	0.0014607	245
DATA	0012459	2023-11-01	12:45:42	0.0039374	254
DATA	0012460	2023-11-01	12:45:42	0.0077651	246
DATA	0012461	2023-11-01	12:45:42	0.0000	 77
DATA	0012462	2023-11-01	12:45:42	0.00056009	 34
DATA	0012463	2023-11-01	12:45:42	0.010017	184
DATA	0012464	2023-11-01	12:45:42	0.0000	 80
DATA	0012465	2023-11-01	12:45:42	0.0000	 81
DATA	0012466	2023-11-01	12:45:42	0.0077651	252
DATA	0012467	2023-11-01	12:45:42	0.0073148	250
DATA	0012468	2023-11-01	12:45:42	0.0048381	252
DATA	0012469	2023-11-01	12:45:42	0.010017	190
DATA	0012470	2023-11-01	12:45:42	0.0000	 77
DATA	0012471	2023-11-01	12:45:42	0.0028117	241
DATA	0012472	2023-11-01	12:45:42	0.0000	 79
DATA	0012473	2023-11-01	12:45:42	0.0066393	251
DATA	0012474	2023-11-01	12:45:42	0.0000	 81
DATA	0012475	2023-11-01	12:45:42	0.0000	 82
DATA	0012476	2023-11-01	12:45:42	0.0073148	250
DATA	0012477	2023-11-01	12:45:42	0.0068645	  1
DATA	0012478	2023-11-01	12:45:42	0.0041626	248
DATA	0012479	2023-11-01	12:45:42	0.0000	 86
DATA	0012480	2023-11-01	12:45:42	0.00033493	 36
DATA	0012481	2023-11-01	12:45:42	0.0086657	255
DATA	0012482	2023-11-01	12:45:42	0.0082154	244
DATA	0012483	2023-11-01	12:45:42	0.0082154	245
DATA	0012484	2023-11-01	12:45:42	0.0016859	255
DATA	0012485	2023-11-01	12:45:42	0.0066393	254
DATA	0012486	2023-11-01	12:45:42	0.0000	 84
DATA	0012487	2023-11-01	12:45:42	0.0055135	248
DATA	0012488	2023-11-01	12:45:42	0.0041626	249
DATA	0012489	2023-11-01	12:45:42	0.0061890	255
DATA	0012490	2023-11-01	12:45:42	0.0086657	255
DATA	0012491	2023-11-01	12:45:42	0.0000	 80
DATA	0012492	2023-11-01	12:45:42	0.0077651	251
DATA	0012493	2023-11-01	12:45:42	0.0050632	242
DATA	0012494	2023-11-01	12:45:42	0.0064142	244
DATA	0012495	2023-11-01	12:45:42	0.0014607	246
DATA	0012496	2023-11-01	12:45:42	0.0070896	  3
DATA	0012497	2023-11-01	12:45:42	0.0066393	  1
DATA	0012498	2023-11-01	12:45:42	0.0079902	  2
DATA	0012499	2023-11-01	12:45:42	0.0052884	  3
DATA	0012500	2023-11-01	12:45:42	0.0070896	245
DATA	0012501	2023-11-01	12:45:42	0.0075399	249
DATA	0012502	2023-11-01	12:45:42	0.0037123	233
DATA	0012503	2023-11-01	12:45:42	0.0075399	251
DATA	0012504	2023-11-01	12:45:42	0.0000	 75
DATA	0012505	2023-11-01	12:45:42	0.0000	 76
DATA	0012506	2023-11-01	12:45:42	0.0000	 77
DATA	0012507	2023-11-01	12:45:42	0.0068645	251
DATA	0012508	2023-11-01	12:45:42	0.0046129	245
DATA	0012509	2023-11-01	12:45:42	0.0064142	241
DATA	0012510	2023-11-01	12:45:42	0.0084406	238
DATA	0012511	2023-11-01	12:45:42	0.0077651	243
DATA	0012512	2023-11-01	12:45:42	0.0012356	235
DATA	0012513	2023-11-01	12:45:42	0.0037123	235
DATA	0012514	2023-11-01	12:45:42	0.0070896	250
DATA	0012515	2023-11-01	12:45:42	0.0043877	250
DATA	0012516	2023-11-01	12:45:42	0.0073148	245
DATA	0012517	2023-11-01	12:45:42	0.0034871	246
DATA	0012518	2023-11-01	12:45:42	0.0000	 80
DATA	0012519	2023-11-01	12:45:42	0.0073148	248
DATA	0012520	2023-11-01	12:45:42	0.0000	 73
DATA	0012521	2023-11-01	12:45:42	0.0000	 74
DATA	0012522	2023-11-01	12:45:42	0.0012356	236
DATA	0012523	2023-11-01	12:45:42	0.0057387	250
DATA	0012524	2023-11-01	12:45:42	0.010467	191
DATA	0012525	2023-11-01	12:45:42	0.0041626	241
DATA	0012526	2023-11-01	12:45:42	0.0084406	245
DATA	0012527	2023-11-01	12:45:42	0.00010977	 40
DATA	0012528	2023-11-01	12:45:42	0.016771	199
DATA	0012529	2023-11-01	12:45:42	0.0093412	245
DATA	0012530	2023-11-01	12:45:42	0.020599	195
DATA	0012531	2023-11-01	12:45:42	0.020824	187
DATA	0012532	2023-11-01	12:45:42	0.016546	194
DATA	0012533	2023-11-01	12:45:42	0.018798	206
DATA	0012534	2023-11-01	12:45:42	0.044466	198
DATA	0012535	2023-11-01	12:45:42	0.045817	200
DATA	0012536	2023-11-01	12:45:42	0.055048	198
DATA	0012537	2023-11-01	12:45:42	0.077113	196
DATA	0012538	2023-11-01	12:45:42	0.10526	144
DATA	0012539	2023-11-01	12:45:42	0.12124	141
DATA	0012540	2023-11-01	12:45:42	0.17258	146
DATA	0012541	2023-11-01	12:45:42	0.23180	138
DATA	0012542	2023-11-01	12:45:42	0.31060	135
DATA	0012543	2023-11-01	12:45:42	0.42948	153
DATA	0012544	2023-11-01	12:45:42	0.51707	147
DATA	0012545	2023-11-01	12:45:42	0.59452	153
DATA	0012546	2023-11-01	12:45:42	0.71003	140
DATA	0012547	2023-11-01	12:45:42	0.85661	156
DATA	0012548	2023-11-01	12:45:42	1.0090	 93
DATA	0012549	2023-11-01	12:45:42	1.1824	100
DATA	0012550	2023-11-01	12:45:42	1.3810	 89
DATA	0012551	2023-11-01	12:45:42	1.6264	 96
DATA	0012552	2023-11-01	12:45:42	1.8360	 96
DATA	0012553	2023-11-01	12:45:42	2.1035	 90
DATA	0012554	2023-11-01	12:45:42	2.4165	 98
DATA	0012555	2023-11-01	12:45:42	2.7858	111
DATA	0012556	2023-11-01	12:45:42	3.1131	 91
DATA	0012557	2023-11-01	12:45:42	3.4912	102
DATA	0012558	2023-11-01	12:45:42	3.9606	108
DATA	0012559	2023-11-01	12:45:42	4.4969	117
DATA	0012560	2023-11-01	12:45:42	4.9842	104
DATA	0012561	2023-11-01	12:45:42	5.4376	103
DATA	0012562	2023-11-01	12:45:42	5.8389	112
DATA	0012563	2023-11-01	12:45:42	6.2559	107
DATA	0012564	2023-11-01	12:45:42	6.7123	100
DATA	0012565	2023-11-01	12:45:42	7.2986	114
DATA	0012566	2023-11-01	12:45:42	7.9256	112
DATA	0012567	2023-11-01	12:45:42	8.3840	107
DATA	0012568	2023-11-01	12:45:42	8.6527	113
DATA	0012569	2023-11-01	12:45:42	9.1257	110
DATA	0012570	2023-11-01	12:45:42	9.5013	 96
DATA	0012571	2023-11-01	12:45:42	9.9998	123
DATA	0012572	2023-11-01	12:45:42	10.461	 92
DATA	0012573	2023-11-01	12:45:42	10.834	 97
DATA	0012574	2023-11-01	12:45:42	11.386	101
DATA	0012575	2023-11-01	12:45:42	12.013	 90
DATA	0012576	2023-11-01	12:45:42	12.588	108
DATA	0012577	2023-11-01	12:45:42	13.276	104
DATA	0012578	2023-11-01	12:45:42	14.912	103
DATA	0012579	2023-11-01	12:45:42	16.497	114
DATA	0012580	2023-11-01	12:45:42	17.182	 98
DATA	0012581	2023-11-01	12:45:42	16.753	102
DATA	0012582	2023-11-01	12:45:42	16.802	 98
DATA	0012583	2023-11-01	12:45:42	16.988	114
