date,time,Epar
11/1/23,12:45:42,0.0073148
11/1/23,12:45:42,0
11/1/23,12:45:42,0.010467
11/1/23,12:45:42,0
11/1/23,12:45:42,0.0057387
11/1/23,12:45:42,0
11/1/23,12:45:42,0
11/1/23,12:45:42,0.0093412
11/1/23,12:45:42,0.010467
11/1/23,12:45:42,0.0037123
11/1/23,12:45:42,0.0095663
11/1/23,12:45:42,0.013619
11/1/23,12:45:42,0
11/1/23,12:45:42,0.011368
11/1/23,12:45:42,0
11/1/23,12:45:42,0
11/1/23,12:45:42,0
11/1/23,12:45:42,0
11/1/23,12:45:42,0.011818
11/1/23,12:45:42,0.010692
11/1/23,12:45:42,0
11/1/23,12:45:42,0
11/1/23,12:45:42,0.011142
11/1/23,12:45:42,0.011818
11/1/23,12:45:42,0.011818
11/1/23,12:45:42,0.0052884
11/1/23,12:45:42,0.00056009
11/1/23,12:45:42,0.001911
11/1/23,12:45:42,0.0066393
11/1/23,12:45:42,0.0059638
11/1/23,12:45:42,0.011142
11/1/23,12:45:42,0.010242
11/1/23,12:45:42,0.010017
11/1/23,12:45:42,0.0095663
11/1/23,12:45:42,0.010242
11/1/23,12:45:42,0
11/1/23,12:45:42,0.0084406
11/1/23,12:45:42,0.0055135
11/1/23,12:45:42,0.0046129
11/1/23,12:45:42,0.0043877
11/1/23,12:45:42,0.0046129
11/1/23,12:45:42,0.0079902
11/1/23,12:45:42,0.0075399
11/1/23,12:45:42,0.010467
11/1/23,12:45:42,0
11/1/23,12:45:42,0.011593
11/1/23,12:45:42,0.011368
11/1/23,12:45:42,0.0097915
11/1/23,12:45:42,0
11/1/23,12:45:42,0.0095663
11/1/23,12:45:42,0.0093412
11/1/23,12:45:42,0.011593
11/1/23,12:45:42,0.0055135
11/1/23,12:45:42,0
11/1/23,12:45:42,0.0093412
11/1/23,12:45:42,0
11/1/23,12:45:42,0.0086657
11/1/23,12:45:42,0.00033493
11/1/23,12:45:42,0
11/1/23,12:45:42,0
11/1/23,12:45:42,0.0075399
11/1/23,12:45:42,0.011593
11/1/23,12:45:42,0
11/1/23,12:45:42,0
11/1/23,12:45:42,0.0073148
11/1/23,12:45:42,0.0050632
11/1/23,12:45:42,0
11/1/23,12:45:42,0.010017
11/1/23,12:45:42,0.0088909
11/1/23,12:45:42,0.012944
11/1/23,12:45:42,0
11/1/23,12:45:42,0
11/1/23,12:45:42,0.010467
11/1/23,12:45:42,0
11/1/23,12:45:42,0.011593
11/1/23,12:45:42,0.0010104
11/1/23,12:45:42,0.0097915
11/1/23,12:45:42,0.0055135
11/1/23,12:45:42,0.010917
11/1/23,12:45:42,0.00010977
11/1/23,12:45:42,0.0046129
11/1/23,12:45:42,0
11/1/23,12:45:42,0.012493
11/1/23,12:45:42,0.0064142
11/1/23,12:45:42,0
11/1/23,12:45:42,0.0095663
11/1/23,12:45:42,0.013619
11/1/23,12:45:42,0.012944
11/1/23,12:45:42,0.012493
11/1/23,12:45:42,0
11/1/23,12:45:42,0.012268
11/1/23,12:45:42,0
11/1/23,12:45:42,0.0077651
11/1/23,12:45:42,0.011818
11/1/23,12:45:42,0.0086657
11/1/23,12:45:42,0.0043877
11/1/23,12:45:42,0.0068645
11/1/23,12:45:42,0
11/1/23,12:45:42,0.010692
11/1/23,12:45:42,0
11/1/23,12:45:42,0
11/1/23,12:45:42,0
11/1/23,12:45:42,0.0037123
11/1/23,12:45:42,0.0028117
11/1/23,12:45:42,0
11/1/23,12:45:42,0
11/1/23,12:45:42,0.012719
11/1/23,12:45:42,0
11/1/23,12:45:42,0.00078524
11/1/23,12:45:42,0.0068645
11/1/23,12:45:42,0.0010104
11/1/23,12:45:42,0.012944
11/1/23,12:45:42,0.0057387
11/1/23,12:45:42,0.0079902
11/1/23,12:45:42,0
11/1/23,12:45:42,0.010242
11/1/23,12:45:42,0
11/1/23,12:45:42,0
11/1/23,12:45:42,0.011142
11/1/23,12:45:42,0
11/1/23,12:45:42,0.011593
11/1/23,12:45:42,0
11/1/23,12:45:42,0
11/1/23,12:45:42,0.012268
11/1/23,12:45:42,0
11/1/23,12:45:42,0.0075399
11/1/23,12:45:42,0.012719
11/1/23,12:45:42,0.010017
11/1/23,12:45:42,0.010242
11/1/23,12:45:42,0
11/1/23,12:45:42,0
11/1/23,12:45:42,0.0077651
11/1/23,12:45:42,0.006189
11/1/23,12:45:42,0
11/1/23,12:45:42,0.0059638
11/1/23,12:45:42,0.0039374
11/1/23,12:45:42,0.0055135
11/1/23,12:45:42,0
11/1/23,12:45:42,0.0037123
11/1/23,12:45:42,0.012944
11/1/23,12:45:42,0
11/1/23,12:45:42,0.012043
11/1/23,12:45:42,0.014069
11/1/23,12:45:42,0.013619
11/1/23,12:45:42,0.0073148
11/1/23,12:45:42,0
11/1/23,12:45:42,0.012944
11/1/23,12:45:42,0
11/1/23,12:45:42,0.0046129
11/1/23,12:45:42,0.0075399
11/1/23,12:45:42,0.01452
11/1/23,12:45:42,0
11/1/23,12:45:42,0.006189
11/1/23,12:45:42,0.0055135
11/1/23,12:45:42,0
11/1/23,12:45:42,0
11/1/23,12:45:42,0.012268
11/1/23,12:45:42,0.011593
11/1/23,12:45:42,0.0039374
11/1/23,12:45:42,0.00033493
11/1/23,12:45:42,0
11/1/23,12:45:42,0
11/1/23,12:45:42,0.0034871
11/1/23,12:45:42,0
11/1/23,12:45:42,0
11/1/23,12:45:42,0.0030368
11/1/23,12:45:42,0.0093412
11/1/23,12:45:42,0.0097915
11/1/23,12:45:42,0.0079902
11/1/23,12:45:42,0.012493
11/1/23,12:45:42,0.012268
11/1/23,12:45:42,0.011818
11/1/23,12:45:42,0
11/1/23,12:45:42,0.0028117
11/1/23,12:45:42,0.0075399
11/1/23,12:45:42,0.010917
11/1/23,12:45:42,0
11/1/23,12:45:42,0.0055135
11/1/23,12:45:42,0.010692
11/1/23,12:45:42,0.011142
11/1/23,12:45:42,0.012944
11/1/23,12:45:42,0.011593
11/1/23,12:45:42,0.0023613
11/1/23,12:45:42,0.012719
11/1/23,12:45:42,0.0023613
11/1/23,12:45:42,0
11/1/23,12:45:42,0
11/1/23,12:45:42,0.013844
11/1/23,12:45:42,0
11/1/23,12:45:42,0.012493
11/1/23,12:45:42,0.012268
11/1/23,12:45:42,0
11/1/23,12:45:42,0
11/1/23,12:45:42,0.0068645
11/1/23,12:45:42,0.011142
11/1/23,12:45:42,0.011368
11/1/23,12:45:42,0.0075399
11/1/23,12:45:42,0.012043
11/1/23,12:45:42,0
11/1/23,12:45:42,0.013169
11/1/23,12:45:42,0
11/1/23,12:45:42,0
11/1/23,12:45:42,0.010917
11/1/23,12:45:42,0
11/1/23,12:45:42,0.0073148
11/1/23,12:45:42,0
11/1/23,12:45:42,0.0057387
11/1/23,12:45:42,0
11/1/23,12:45:42,0
11/1/23,12:45:42,0.011142
11/1/23,12:45:42,0.015195
11/1/23,12:45:42,0.012493
11/1/23,12:45:42,0.00033493
11/1/23,12:45:42,0.0075399
11/1/23,12:45:42,0.0014607
11/1/23,12:45:42,0.0093412
11/1/23,12:45:42,0
11/1/23,12:45:42,0
11/1/23,12:45:42,0.011368
11/1/23,12:45:42,0.0082154
11/1/23,12:45:42,0.010242
11/1/23,12:45:42,0.010917
11/1/23,12:45:42,0
11/1/23,12:45:42,0.011368
11/1/23,12:45:42,0.0068645
11/1/23,12:45:42,0.0088909
11/1/23,12:45:42,0.0077651
11/1/23,12:45:42,0.0025865
11/1/23,12:45:42,0.010467
11/1/23,12:45:42,0.0021362
11/1/23,12:45:42,0
11/1/23,12:45:42,0
11/1/23,12:45:42,0.0057387
11/1/23,12:45:42,0
11/1/23,12:45:42,0
11/1/23,12:45:42,0.011818
11/1/23,12:45:42,0.0088909
11/1/23,12:45:42,0
11/1/23,12:45:42,0.0037123
11/1/23,12:45:42,0
11/1/23,12:45:42,0
11/1/23,12:45:42,0
11/1/23,12:45:42,0.0052884
11/1/23,12:45:42,0.012043
11/1/23,12:45:42,0.013844
11/1/23,12:45:42,0
11/1/23,12:45:42,0
11/1/23,12:45:42,0.0088909
11/1/23,12:45:42,0.0088909
11/1/23,12:45:42,0.009116
11/1/23,12:45:42,0.0086657
11/1/23,12:45:42,0
11/1/23,12:45:42,0
11/1/23,12:45:42,0.0057387
11/1/23,12:45:42,0.0095663
11/1/23,12:45:42,0.0050632
11/1/23,12:45:42,0.0070896
11/1/23,12:45:42,0.0086657
11/1/23,12:45:42,0
11/1/23,12:45:42,0.0086657
11/1/23,12:45:42,0
11/1/23,12:45:42,0.0023613
11/1/23,12:45:42,0.011142
11/1/23,12:45:42,0.001911
11/1/23,12:45:42,0
11/1/23,12:45:42,0.0084406
11/1/23,12:45:42,0
11/1/23,12:45:42,0.0021362
11/1/23,12:45:42,0.009116
11/1/23,12:45:42,0.012043
11/1/23,12:45:42,0.0010104
11/1/23,12:45:42,0
11/1/23,12:45:42,0
11/1/23,12:45:42,0.00078524
11/1/23,12:45:42,0
11/1/23,12:45:42,0.0010104
11/1/23,12:45:42,0.00078524
11/1/23,12:45:42,0
11/1/23,12:45:42,0.0059638
11/1/23,12:45:42,0.0075399
11/1/23,12:45:42,0.001911
11/1/23,12:45:42,0
11/1/23,12:45:42,0.0046129
11/1/23,12:45:42,0.0034871
11/1/23,12:45:42,0
11/1/23,12:45:42,0.0066393
11/1/23,12:45:42,0.0012356
11/1/23,12:45:42,0.0066393
11/1/23,12:45:42,0
11/1/23,12:45:42,0
11/1/23,12:45:42,0.0075399
11/1/23,12:45:42,0.0088909
11/1/23,12:45:42,0.0095663
11/1/23,12:45:42,0
11/1/23,12:45:42,0
11/1/23,12:45:42,0.010692
11/1/23,12:45:42,0.011368
11/1/23,12:45:42,0
11/1/23,12:45:42,0.010692
11/1/23,12:45:42,0.0023613
11/1/23,12:45:42,0.00078524
11/1/23,12:45:42,0
11/1/23,12:45:42,0.0046129
11/1/23,12:45:42,0
11/1/23,12:45:42,0.0048381
11/1/23,12:45:42,0.0014607
11/1/23,12:45:42,0.012944
11/1/23,12:45:42,0.0043877
11/1/23,12:45:42,0
11/1/23,12:45:42,0.0057387
11/1/23,12:45:42,0
11/1/23,12:45:42,0.0059638
11/1/23,12:45:42,0.0055135
11/1/23,12:45:42,0.014295
11/1/23,12:45:42,0.0079902
11/1/23,12:45:42,0.010242
11/1/23,12:45:42,0
11/1/23,12:45:42,0.0046129
11/1/23,12:45:42,0.012493
11/1/23,12:45:42,0
11/1/23,12:45:42,0
11/1/23,12:45:42,0.0079902
11/1/23,12:45:42,0.0082154
11/1/23,12:45:42,0.0037123
11/1/23,12:45:42,0.0048381
11/1/23,12:45:42,0.009116
11/1/23,12:45:42,0.0088909
11/1/23,12:45:42,0.012719
11/1/23,12:45:42,0
11/1/23,12:45:42,0.0082154
11/1/23,12:45:42,0.0041626
11/1/23,12:45:42,0
11/1/23,12:45:42,0.0084406
11/1/23,12:45:42,0.0093412
11/1/23,12:45:42,0.0093412
11/1/23,12:45:42,0.0014607
11/1/23,12:45:42,0.00010977
11/1/23,12:45:42,0.0088909
11/1/23,12:45:42,0.0088909
11/1/23,12:45:42,0.0073148
11/1/23,12:45:42,0.0021362
11/1/23,12:45:42,0
11/1/23,12:45:42,0.0050632
11/1/23,12:45:42,0
11/1/23,12:45:42,0.003262
11/1/23,12:45:42,0
11/1/23,12:45:42,0.0059638
11/1/23,12:45:42,0.0043877
11/1/23,12:45:42,0.011142
11/1/23,12:45:42,0.0030368
11/1/23,12:45:42,0.009116
11/1/23,12:45:42,0.010242
11/1/23,12:45:42,0.010692
11/1/23,12:45:42,0.0093412
11/1/23,12:45:42,0.0079902
11/1/23,12:45:42,0.0037123
11/1/23,12:45:42,0.00010977
11/1/23,12:45:42,0.0030368
11/1/23,12:45:42,0.0048381
11/1/23,12:45:42,0.0039374
11/1/23,12:45:42,0.012719
11/1/23,12:45:42,0
11/1/23,12:45:42,0.001911
11/1/23,12:45:42,0
11/1/23,12:45:42,0.010017
11/1/23,12:45:42,0.010692
11/1/23,12:45:42,0.011142
11/1/23,12:45:42,0.0016859
11/1/23,12:45:42,0
11/1/23,12:45:42,0
11/1/23,12:45:42,0
11/1/23,12:45:42,0
11/1/23,12:45:42,0
11/1/23,12:45:42,0.010242
11/1/23,12:45:42,0.0050632
11/1/23,12:45:42,0.0070896
11/1/23,12:45:42,0.0055135
11/1/23,12:45:42,0.013844
11/1/23,12:45:42,0.0093412
11/1/23,12:45:42,0
11/1/23,12:45:42,0.0010104
11/1/23,12:45:42,0.0010104
11/1/23,12:45:42,0
11/1/23,12:45:42,0.0088909
11/1/23,12:45:42,0.011142
11/1/23,12:45:42,0.010017
11/1/23,12:45:42,0.010467
11/1/23,12:45:42,0.017222
11/1/23,12:45:42,0
11/1/23,12:45:42,0
11/1/23,12:45:42,0
11/1/23,12:45:42,0.0066393
11/1/23,12:45:42,0.010017
11/1/23,12:45:42,0
11/1/23,12:45:42,0.016997
11/1/23,12:45:42,0.016321
11/1/23,12:45:42,0.017447
11/1/23,12:45:42,0.01452
11/1/23,12:45:42,0.022625
11/1/23,12:45:42,0.010467
11/1/23,12:45:42,0.010917
11/1/23,12:45:42,0.0215
11/1/23,12:45:42,0.028479
11/1/23,12:45:42,0.03591
11/1/23,12:45:42,0.035684
11/1/23,12:45:42,0.040188
11/1/23,12:45:42,0.063829
11/1/23,12:45:42,0.072835
11/1/23,12:45:42,0.089497
11/1/23,12:45:42,0.12732
11/1/23,12:45:42,0.15502
11/1/23,12:45:42,0.21131
11/1/23,12:45:42,0.26512
11/1/23,12:45:42,0.34865
11/1/23,12:45:42,0.40179
11/1/23,12:45:42,0.47879
11/1/23,12:45:42,0.60421
11/1/23,12:45:42,0.68031
11/1/23,12:45:42,0.88701
11/1/23,12:45:42,1.0674
11/1/23,12:45:42,1.1617
11/1/23,12:45:42,1.3659
11/1/23,12:45:42,1.6226
11/1/23,12:45:42,2.0653
11/1/23,12:45:42,2.4663
11/1/23,12:45:42,2.7211
11/1/23,12:45:42,2.9393
11/1/23,12:45:42,3.3347
11/1/23,12:45:42,3.8379
11/1/23,12:45:42,4.3713
11/1/23,12:45:42,5.1803
11/1/23,12:45:42,5.7828
11/1/23,12:45:42,5.8875
11/1/23,12:45:42,6.0992
11/1/23,12:45:42,6.6812
11/1/23,12:45:42,8.0292
11/1/23,12:45:42,9.404
11/1/23,12:45:42,10.093
11/1/23,12:45:42,11.481
11/1/23,12:45:42,11.847
11/1/23,12:45:42,11.876
11/1/23,12:45:42,13.762
11/1/23,12:45:42,16.644
11/1/23,12:45:42,20.287
11/1/23,12:45:42,20.395
11/1/23,12:45:42,19.282
11/1/23,12:45:42,20.917
11/1/23,12:45:42,24.642
11/1/23,12:45:42,29.712
11/1/23,12:45:42,33.846
11/1/23,12:45:42,36.113
11/1/23,12:45:42,38.138
11/1/23,12:45:42,38.93
11/1/23,12:45:42,40.899
11/1/23,12:45:42,42.495
11/1/23,12:45:42,40.951
11/1/23,12:45:42,35.271
11/1/23,12:45:42,32.927
11/1/23,12:45:42,32.487
11/1/23,12:45:42,35.068
11/1/23,12:45:42,35.758
11/1/23,12:45:42,35.859
11/1/23,12:45:42,37.065
11/1/23,12:45:42,39.852
11/1/23,12:45:42,45.305
11/1/23,12:45:42,47.779
11/1/23,12:45:42,49.11
11/1/23,12:45:42,52.7
11/1/23,12:45:42,49.342
11/1/23,12:45:42,45.981
11/1/23,12:45:42,46.153
11/1/23,12:45:42,50.247
11/1/23,12:45:42,54.621
11/1/23,12:45:42,54.3
11/1/23,12:45:42,54.476
11/1/23,12:45:42,50.131
11/1/23,12:45:42,53.503
11/1/23,12:45:42,72.283
11/1/23,12:45:42,81.548
11/1/23,12:45:42,86.173
11/1/23,12:45:42,81.915
11/1/23,12:45:42,80.285
11/1/23,12:45:42,83.98
11/1/23,12:45:42,89.532
11/1/23,12:45:42,91.57
11/1/23,12:45:42,83.408
11/1/23,12:45:42,74.872
11/1/23,12:45:42,70.959
11/1/23,12:45:42,66.452
11/1/23,12:45:42,71.806
11/1/23,12:45:42,73.612
11/1/23,12:45:42,75.647
11/1/23,12:45:42,83.913
11/1/23,12:45:42,98.046
11/1/23,12:45:42,111.79
11/1/23,12:45:42,83.611
11/1/23,12:45:42,93.88
11/1/23,12:45:42,98.53
11/1/23,12:45:42,89.789
11/1/23,12:45:42,86.486
11/1/23,12:45:42,76.584
11/1/23,12:45:42,71.301
11/1/23,12:45:42,77.007
11/1/23,12:45:42,79.578
11/1/23,12:45:42,82.94
11/1/23,12:45:42,111.89
11/1/23,12:45:42,123.92
11/1/23,12:45:42,126.21
11/1/23,12:45:42,144.92
11/1/23,12:45:42,139.88
11/1/23,12:45:42,122.29
11/1/23,12:45:42,116.92
11/1/23,12:45:42,123.04
11/1/23,12:45:42,143.31
11/1/23,12:45:42,140.73
11/1/23,12:45:42,147.75
11/1/23,12:45:42,139.99
11/1/23,12:45:42,126.86
11/1/23,12:45:42,127.11
11/1/23,12:45:42,127.82
11/1/23,12:45:42,140.98
11/1/23,12:45:42,140.58
11/1/23,12:45:42,147.28
11/1/23,12:45:42,143.86
11/1/23,12:45:42,137.54
11/1/23,12:45:42,133.94
11/1/23,12:45:42,131.49
11/1/23,12:45:42,114.95
11/1/23,12:45:42,100.94
11/1/23,12:45:42,122.97
11/1/23,12:45:42,134.64
11/1/23,12:45:42,121.52
11/1/23,12:45:42,130.57
11/1/23,12:45:42,129.6
11/1/23,12:45:42,138.13
11/1/23,12:45:42,130.44
11/1/23,12:45:42,121.73
11/1/23,12:45:42,127.64
11/1/23,12:45:42,129.49
11/1/23,12:45:42,113.6
11/1/23,12:45:42,99.939
11/1/23,12:45:42,108.07
11/1/23,12:45:42,114.39
11/1/23,12:45:42,111.59
11/1/23,12:45:42,117.47
11/1/23,12:45:42,116.18
11/1/23,12:45:42,116.64
11/1/23,12:45:42,115.83
11/1/23,12:45:42,113.34
11/1/23,12:45:42,106.03
11/1/23,12:45:42,101.53
11/1/23,12:45:42,96.555
11/1/23,12:45:42,109.15
11/1/23,12:45:42,119.39
11/1/23,12:45:42,138.03
11/1/23,12:45:42,142.77
11/1/23,12:45:42,133.8
11/1/23,12:45:42,130.25
11/1/23,12:45:42,118.64
11/1/23,12:45:42,121.31
11/1/23,12:45:42,115.71
11/1/23,12:45:42,112.34
11/1/23,12:45:42,113.45
11/1/23,12:45:42,103.53
11/1/23,12:45:42,107.73
11/1/23,12:45:42,107.97
11/1/23,12:45:42,127
11/1/23,12:45:42,139.26
11/1/23,12:45:42,114.17
11/1/23,12:45:42,108.09
11/1/23,12:45:42,109.39
11/1/23,12:45:42,111.02
11/1/23,12:45:42,120.75
11/1/23,12:45:42,118.54
11/1/23,12:45:42,106.55
11/1/23,12:45:42,109.72
11/1/23,12:45:42,103.39
11/1/23,12:45:42,103.79
11/1/23,12:45:42,116.25
11/1/23,12:45:42,118.31
11/1/23,12:45:42,110.91
11/1/23,12:45:42,115.41
11/1/23,12:45:42,135.05
11/1/23,12:45:42,127.91
11/1/23,12:45:42,144.42
11/1/23,12:45:42,157.8
11/1/23,12:45:42,159.59
11/1/23,12:45:42,127.22
11/1/23,12:45:42,115.05
11/1/23,12:45:42,101.68
11/1/23,12:45:42,93.166
11/1/23,12:45:42,97.548
11/1/23,12:45:42,91.295
11/1/23,12:45:42,86.585
11/1/23,12:45:42,74.636
11/1/23,12:45:42,92.329
11/1/23,12:45:42,92.858
11/1/23,12:45:42,94.884
11/1/23,12:45:42,97.951
11/1/23,12:45:42,101.44
11/1/23,12:45:42,103.4
11/1/23,12:45:42,88.391
11/1/23,12:45:42,92.928
11/1/23,12:45:42,108.39
11/1/23,12:45:42,112.9
11/1/23,12:45:42,118.22
11/1/23,12:45:42,107.77
11/1/23,12:45:42,130.43
11/1/23,12:45:42,109.18
11/1/23,12:45:42,103.03
11/1/23,12:45:42,97.874
11/1/23,12:45:42,94.101
11/1/23,12:45:42,111.19
11/1/23,12:45:42,120.51
11/1/23,12:45:42,125.56
11/1/23,12:45:42,107.53
11/1/23,12:45:42,102.45
11/1/23,12:45:42,116.16
11/1/23,12:45:42,123.77
11/1/23,12:45:42,136.8
11/1/23,12:45:42,150.03
11/1/23,12:45:42,133.75
11/1/23,12:45:42,141.47
11/1/23,12:45:42,143.64
11/1/23,12:45:42,127.21
11/1/23,12:45:42,139.41
11/1/23,12:45:42,122.43
11/1/23,12:45:42,95.31
11/1/23,12:45:42,116.72
11/1/23,12:45:42,135.32
11/1/23,12:45:42,129.62
11/1/23,12:45:42,126.01
11/1/23,12:45:42,119.43
11/1/23,12:45:42,135.16
11/1/23,12:45:42,150.43
11/1/23,12:45:42,148.57
11/1/23,12:45:42,139.31
11/1/23,12:45:42,125.77
11/1/23,12:45:42,151.43
11/1/23,12:45:42,169.59
11/1/23,12:45:42,170.02
11/1/23,12:45:42,159.28
11/1/23,12:45:42,156.31
11/1/23,12:45:42,147.07
11/1/23,12:45:42,163.31
11/1/23,12:45:42,171.97
11/1/23,12:45:42,150.75
11/1/23,12:45:42,131.79
11/1/23,12:45:42,139.61
11/1/23,12:45:42,140.91
11/1/23,12:45:42,144.23
11/1/23,12:45:42,154.41
11/1/23,12:45:42,156.17
11/1/23,12:45:42,153.63
11/1/23,12:45:42,173.06
11/1/23,12:45:42,155.18
11/1/23,12:45:42,130.54
11/1/23,12:45:42,157.22
11/1/23,12:45:42,102.24
11/1/23,12:45:42,153.2
11/1/23,12:45:42,160.95
11/1/23,12:45:42,207.26
11/1/23,12:45:42,199.94
11/1/23,12:45:42,165.45
11/1/23,12:45:42,167.34
11/1/23,12:45:42,196.94
11/1/23,12:45:42,201.95
11/1/23,12:45:42,193.17
11/1/23,12:45:42,192.67
11/1/23,12:45:42,146.14
11/1/23,12:45:42,154.51
11/1/23,12:45:42,147.49
11/1/23,12:45:42,170.83
11/1/23,12:45:42,154.41
11/1/23,12:45:42,143.25
11/1/23,12:45:42,145.16
11/1/23,12:45:42,147.75
11/1/23,12:45:42,144.58
11/1/23,12:45:42,144.76
11/1/23,12:45:42,147.52
11/1/23,12:45:42,142.86
11/1/23,12:45:42,140.34
11/1/23,12:45:42,146.14
11/1/23,12:45:42,149.37
11/1/23,12:45:42,157.27
11/1/23,12:45:42,170.89
11/1/23,12:45:42,166.01
11/1/23,12:45:42,154.05
11/1/23,12:45:42,134.87
11/1/23,12:45:42,137.21
11/1/23,12:45:42,143.49
11/1/23,12:45:42,139.92
11/1/23,12:45:42,150.15
11/1/23,12:45:42,158.29
11/1/23,12:45:42,203.75
11/1/23,12:45:42,230.18
11/1/23,12:45:42,176.42
11/1/23,12:45:42,192.83
11/1/23,12:45:42,194.07
11/1/23,12:45:42,165.73
11/1/23,12:45:42,173.56
11/1/23,12:45:42,181.6
11/1/23,12:45:42,194.19
11/1/23,12:45:42,161.6
11/1/23,12:45:42,149.81
11/1/23,12:45:42,167.79
11/1/23,12:45:42,193.46
11/1/23,12:45:42,184.8
11/1/23,12:45:42,202.8
11/1/23,12:45:42,206.95
11/1/23,12:45:42,179.49
11/1/23,12:45:42,208.11
11/1/23,12:45:42,190.95
11/1/23,12:45:42,145
11/1/23,12:45:42,160.91
11/1/23,12:45:42,202.77
11/1/23,12:45:42,210.36
11/1/23,12:45:42,247.18
11/1/23,12:45:42,247.34
11/1/23,12:45:42,192.26
11/1/23,12:45:42,162.57
11/1/23,12:45:42,188.57
11/1/23,12:45:42,187.94
11/1/23,12:45:42,216.01
11/1/23,12:45:42,188.88
11/1/23,12:45:42,155.46
11/1/23,12:45:42,175.75
11/1/23,12:45:42,189.02
11/1/23,12:45:42,182.68
11/1/23,12:45:42,242.56
11/1/23,12:45:42,243.61
11/1/23,12:45:42,205.53
11/1/23,12:45:42,176.93
11/1/23,12:45:42,165.98
11/1/23,12:45:42,165.39
11/1/23,12:45:42,152.61
11/1/23,12:45:42,174.7
11/1/23,12:45:42,224.15
11/1/23,12:45:42,178.94
11/1/23,12:45:42,192.37
11/1/23,12:45:42,177.17
11/1/23,12:45:42,156.92
11/1/23,12:45:42,163.45
11/1/23,12:45:42,145.44
11/1/23,12:45:42,128.56
11/1/23,12:45:42,138.33
11/1/23,12:45:42,163.01
11/1/23,12:45:42,202.76
11/1/23,12:45:42,200.37
11/1/23,12:45:42,211.42
11/1/23,12:45:42,171.85
11/1/23,12:45:42,153.28
11/1/23,12:45:42,151.23
11/1/23,12:45:42,156.16
11/1/23,12:45:42,179.33
11/1/23,12:45:42,160.88
11/1/23,12:45:42,191.75
11/1/23,12:45:42,178.05
11/1/23,12:45:42,185.17
11/1/23,12:45:42,192.9
11/1/23,12:45:42,208.42
11/1/23,12:45:42,239.82
11/1/23,12:45:42,169.38
11/1/23,12:45:42,158.18
11/1/23,12:45:42,154.84
11/1/23,12:45:42,141.01
11/1/23,12:45:42,147.05
11/1/23,12:45:42,154.92
11/1/23,12:45:42,164.08
11/1/23,12:45:42,168.27
11/1/23,12:45:42,173.62
11/1/23,12:45:42,191.92
11/1/23,12:45:42,209.71
11/1/23,12:45:42,243.26
11/1/23,12:45:42,229.78
11/1/23,12:45:42,202.4
11/1/23,12:45:42,205.57
11/1/23,12:45:42,211.41
11/1/23,12:45:42,180.11
11/1/23,12:45:42,174.57
11/1/23,12:45:42,216.62
11/1/23,12:45:42,170.48
11/1/23,12:45:42,160.56
11/1/23,12:45:42,153.16
11/1/23,12:45:42,156.59
11/1/23,12:45:42,160.56
11/1/23,12:45:42,169.77
11/1/23,12:45:42,159.99
11/1/23,12:45:42,167.56
11/1/23,12:45:42,180.68
11/1/23,12:45:42,213.15
11/1/23,12:45:42,222.51
11/1/23,12:45:42,206.99
11/1/23,12:45:42,216.45
11/1/23,12:45:42,264.62
11/1/23,12:45:42,263.49
11/1/23,12:45:42,240.63
11/1/23,12:45:42,242.8
11/1/23,12:45:42,196.76
11/1/23,12:45:42,192.99
11/1/23,12:45:42,205.39
11/1/23,12:45:42,178
11/1/23,12:45:42,191.54
11/1/23,12:45:42,194.6
11/1/23,12:45:42,167.61
11/1/23,12:45:42,168.88
11/1/23,12:45:42,172.1
11/1/23,12:45:42,170.6
11/1/23,12:45:42,168.81
11/1/23,12:45:42,174.4
11/1/23,12:45:42,184.85
11/1/23,12:45:42,184.51
11/1/23,12:45:42,182.15
11/1/23,12:45:42,189.12
11/1/23,12:45:42,191.56
11/1/23,12:45:42,198.7
11/1/23,12:45:42,206.72
11/1/23,12:45:42,220.7
11/1/23,12:45:42,208.95
11/1/23,12:45:42,209.51
11/1/23,12:45:42,244.5
11/1/23,12:45:42,292.82
11/1/23,12:45:42,316.65
11/1/23,12:45:42,307.2
11/1/23,12:45:42,251.07
11/1/23,12:45:42,229.48
11/1/23,12:45:42,233.5
11/1/23,12:45:42,241.4
11/1/23,12:45:42,237.86
11/1/23,12:45:42,235.3
11/1/23,12:45:42,257.21
11/1/23,12:45:42,263.9
11/1/23,12:45:42,235.54
11/1/23,12:45:42,261
11/1/23,12:45:42,244.01
11/1/23,12:45:42,228.33
11/1/23,12:45:42,234.19
11/1/23,12:45:42,282.44
11/1/23,12:45:42,289.16
11/1/23,12:45:42,339.92
11/1/23,12:45:42,332.46
11/1/23,12:45:42,312.97
11/1/23,12:45:42,259.75
11/1/23,12:45:42,259.54
11/1/23,12:45:42,260.51
11/1/23,12:45:42,273.55
11/1/23,12:45:42,294.41
11/1/23,12:45:42,299.82
11/1/23,12:45:42,309.32
11/1/23,12:45:42,290.2
11/1/23,12:45:42,276.25
11/1/23,12:45:42,283
11/1/23,12:45:42,294.68
11/1/23,12:45:42,242.36
11/1/23,12:45:42,236.16
11/1/23,12:45:42,272.47
11/1/23,12:45:42,301.35
11/1/23,12:45:42,334.81
11/1/23,12:45:42,315
11/1/23,12:45:42,325.7
11/1/23,12:45:42,313.21
